,numzan,numgroup,numclient,type1,type2,type3,online,sex,datebirth,age
943,401843991,801346550,101421897,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1952-06-04,70
944,401852545,801346550,101421897,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1952-06-04,70
945,401856865,801346550,101421897,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1952-06-04,70
946,401865161,801346550,101421897,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1952-06-04,70
947,401870677,801346550,101421897,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1952-06-04,70
948,401873859,801346550,101421897,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1952-06-04,70
949,401883310,801346550,101421897,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1952-06-04,70
950,401883362,801346550,101421897,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1952-06-04,70
951,401946150,801346550,101421897,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1952-06-04,70
952,401946151,801346550,101421897,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1952-06-04,70
953,401946152,801346550,101421897,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1952-06-04,70
954,401946153,801346550,101421897,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1952-06-04,70
955,401946155,801346550,101421897,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1952-06-04,70
956,401946156,801346550,101421897,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1952-06-04,70
957,401946157,801346550,101421897,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1952-06-04,70
958,401946158,801346550,101421897,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1952-06-04,70
959,401391015,801352396,101421897,Физическая активность,Скандинавская ходьба,Скандинавская ходьба,Нет,Женщина,1952-06-04,70
960,401394701,801352396,101421897,Физическая активность,Скандинавская ходьба,Скандинавская ходьба,Нет,Женщина,1952-06-04,70
961,401401860,801352396,101421897,Физическая активность,Скандинавская ходьба,Скандинавская ходьба,Нет,Женщина,1952-06-04,70
962,401406751,801352396,101421897,Физическая активность,Скандинавская ходьба,Скандинавская ходьба,Нет,Женщина,1952-06-04,70
963,401410249,801352396,101421897,Физическая активность,Скандинавская ходьба,Скандинавская ходьба,Нет,Женщина,1952-06-04,70
964,401415426,801352396,101421897,Физическая активность,Скандинавская ходьба,Скандинавская ходьба,Нет,Женщина,1952-06-04,70
965,401419949,801352396,101421897,Физическая активность,Скандинавская ходьба,Скандинавская ходьба,Нет,Женщина,1952-06-04,70
966,401618113,801352396,101421897,Физическая активность,Скандинавская ходьба,Скандинавская ходьба,Нет,Женщина,1952-06-04,70
967,401623019,801352396,101421897,Физическая активность,Скандинавская ходьба,Скандинавская ходьба,Нет,Женщина,1952-06-04,70
968,401626072,801352396,101421897,Физическая активность,Скандинавская ходьба,Скандинавская ходьба,Нет,Женщина,1952-06-04,70
969,401965895,801364955,101421897,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1952-06-04,70
970,401974312,801364955,101421897,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1952-06-04,70
971,401978455,801364955,101421897,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1952-06-04,70
972,401987913,801364955,101421897,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1952-06-04,70
973,401995799,801364955,101421897,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1952-06-04,70
974,402001560,801364955,101421897,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1952-06-04,70
975,402008550,801364955,101421897,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1952-06-04,70
976,402020617,801364955,101421897,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1952-06-04,70
977,402039654,801364955,101421897,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1952-06-04,70
978,402044315,801364955,101421897,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1952-06-04,70
979,402050862,801364955,101421897,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1952-06-04,70
980,402057072,801364955,101421897,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1952-06-04,70
981,402066556,801364955,101421897,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1952-06-04,70
982,402070195,801364955,101421897,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1952-06-04,70
983,402078236,801364955,101421897,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1952-06-04,70
984,401346550,801346550,101354499,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1954-05-03,69
985,401348283,801346550,101354499,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1954-05-03,69
986,401351970,801346550,101354499,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1954-05-03,69
987,401355095,801346550,101354499,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1954-05-03,69
988,401365374,801346550,101354499,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1954-05-03,69
989,401368081,801346550,101354499,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1954-05-03,69
990,401372365,801346550,101354499,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1954-05-03,69
991,401380348,801346550,101354499,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1954-05-03,69
992,401406357,801346550,101354499,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Цигун,Да,Женщина,1954-05-03,69
